,ts_code,name,market,symbol
668,002150.SZ,通润装备,主板,002150
669,002151.SZ,北斗星通,主板,002151
670,002152.SZ,广电运通,主板,002152
671,002153.SZ,石基信息,主板,002153
672,002154.SZ,报喜鸟,主板,002154
673,002155.SZ,湖南黄金,主板,002155
674,002156.SZ,通富微电,主板,002156
675,002157.SZ,*ST正邦,主板,002157
676,002158.SZ,汉钟精机,主板,002158
677,002159.SZ,三特索道,主板,002159
678,002160.SZ,常铝股份,主板,002160
679,002161.SZ,远望谷,主板,002161
680,002162.SZ,悦心健康,主板,002162
681,002163.SZ,海南发展,主板,002163
682,002164.SZ,宁波东力,主板,002164
683,002165.SZ,红宝丽,主板,002165
684,002166.SZ,莱茵生物,主板,002166
685,002167.SZ,东方锆业,主板,002167
686,002168.SZ,惠程科技,主板,002168
687,002169.SZ,智光电气,主板,002169
688,002170.SZ,芭田股份,主板,002170
689,002171.SZ,楚江新材,主板,002171
690,002172.SZ,澳洋健康,主板,002172
691,002173.SZ,创新医疗,主板,002173
692,002174.SZ,游族网络,主板,002174
693,002175.SZ,东方智造,主板,002175
694,002176.SZ,江特电机,主板,002176
695,002177.SZ,御银股份,主板,002177
696,002178.SZ,延华智能,主板,002178
697,002179.SZ,中航光电,主板,002179
698,002180.SZ,纳思达,主板,002180
699,002181.SZ,粤传媒,主板,002181
700,002182.SZ,云海金属,主板,002182
701,002183.SZ,怡亚通,主板,002183
702,002184.SZ,海得控制,主板,002184
703,002185.SZ,华天科技,主板,002185
704,002186.SZ,全聚德,主板,002186
705,002187.SZ,广百股份,主板,002187
706,002188.SZ,中天服务,主板,002188
707,002189.SZ,中光学,主板,002189
708,002190.SZ,成飞集成,主板,002190
709,002191.SZ,劲嘉股份,主板,002191
710,002192.SZ,融捷股份,主板,002192
711,002193.SZ,如意集团,主板,002193
712,002194.SZ,武汉凡谷,主板,002194
713,002195.SZ,二三四五,主板,002195
714,002196.SZ,方正电机,主板,002196
715,002197.SZ,证通电子,主板,002197
716,002198.SZ,嘉应制药,主板,002198
717,002199.SZ,东晶电子,主板,002199
718,002200.SZ,ST交投,主板,002200
719,002201.SZ,正威新材,主板,002201
720,002202.SZ,金风科技,主板,002202
721,002203.SZ,海亮股份,主板,002203
722,002204.SZ,大连重工,主板,002204
723,002205.SZ,国统股份,主板,002205
724,002206.SZ,海利得,主板,002206
725,002207.SZ,准油股份,主板,002207
726,002208.SZ,合肥城建,主板,002208
727,002209.SZ,达意隆,主板,002209
728,002210.SZ,飞马国际,主板,002210
729,002211.SZ,宏达新材,主板,002211
730,002212.SZ,天融信,主板,002212
731,002213.SZ,大为股份,主板,002213
732,002214.SZ,大立科技,主板,002214
733,002215.SZ,诺普信,主板,002215
734,002216.SZ,三全食品,主板,002216
735,002217.SZ,合力泰,主板,002217
736,002218.SZ,拓日新能,主板,002218
737,002219.SZ,新里程,主板,002219
738,002221.SZ,东华能源,主板,002221
739,002222.SZ,福晶科技,主板,002222
740,002223.SZ,鱼跃医疗,主板,002223
741,002224.SZ,三力士,主板,002224
742,002225.SZ,濮耐股份,主板,002225
743,002226.SZ,江南化工,主板,002226
744,002227.SZ,奥特迅,主板,002227
745,002228.SZ,合兴包装,主板,002228
746,002229.SZ,鸿博股份,主板,002229
747,002230.SZ,科大讯飞,主板,002230
748,002231.SZ,奥维通信,主板,002231
749,002232.SZ,启明信息,主板,002232
750,002233.SZ,塔牌集团,主板,002233
751,002234.SZ,民和股份,主板,002234
752,002235.SZ,安妮股份,主板,002235
753,002236.SZ,大华股份,主板,002236
754,002237.SZ,恒邦股份,主板,002237
755,002238.SZ,天威视讯,主板,002238
756,002239.SZ,奥特佳,主板,002239
757,002240.SZ,盛新锂能,主板,002240
758,002241.SZ,歌尔股份,主板,002241
759,002242.SZ,九阳股份,主板,002242
760,002243.SZ,力合科创,主板,002243
761,002244.SZ,滨江集团,主板,002244
762,002245.SZ,蔚蓝锂芯,主板,002245
763,002246.SZ,北化股份,主板,002246
764,002247.SZ,聚力文化,主板,002247
765,002248.SZ,华东数控,主板,002248
766,002249.SZ,大洋电机,主板,002249
767,002250.SZ,联化科技,主板,002250
768,002251.SZ,步步高,主板,002251
769,002252.SZ,上海莱士,主板,002252
770,002253.SZ,川大智胜,主板,002253
771,002254.SZ,泰和新材,主板,002254
772,002255.SZ,海陆重工,主板,002255
773,002256.SZ,兆新股份,主板,002256
774,002258.SZ,利尔化学,主板,002258
775,002259.SZ,ST升达,主板,002259
776,002261.SZ,拓维信息,主板,002261
777,002262.SZ,恩华药业,主板,002262
778,002263.SZ,大东南,主板,002263
779,002264.SZ,新华都,主板,002264
780,002265.SZ,西仪股份,主板,002265
781,002266.SZ,浙富控股,主板,002266
782,002267.SZ,陕天然气,主板,002267
783,002268.SZ,电科网安,主板,002268
784,002269.SZ,美邦服饰,主板,002269
785,002270.SZ,华明装备,主板,002270
786,002271.SZ,东方雨虹,主板,002271
787,002272.SZ,川润股份,主板,002272
788,002273.SZ,水晶光电,主板,002273
789,002274.SZ,华昌化工,主板,002274
790,002275.SZ,桂林三金,主板,002275
791,002276.SZ,万马股份,主板,002276
792,002277.SZ,友阿股份,主板,002277
793,002278.SZ,神开股份,主板,002278
794,002279.SZ,久其软件,主板,002279
795,002280.SZ,联络互动,主板,002280
796,002281.SZ,光迅科技,主板,002281
797,002282.SZ,博深股份,主板,002282
798,002283.SZ,天润工业,主板,002283
799,002284.SZ,亚太股份,主板,002284
800,002285.SZ,世联行,主板,002285
801,002286.SZ,保龄宝,主板,002286
802,002287.SZ,奇正藏药,主板,002287
803,002288.SZ,超华科技,主板,002288
804,002289.SZ,ST宇顺,主板,002289
805,002290.SZ,禾盛新材,主板,002290
806,002291.SZ,遥望科技,主板,002291
807,002292.SZ,奥飞娱乐,主板,002292
808,002293.SZ,罗莱生活,主板,002293
809,002294.SZ,信立泰,主板,002294
810,002295.SZ,精艺股份,主板,002295
811,002296.SZ,辉煌科技,主板,002296
812,002297.SZ,博云新材,主板,002297
813,002298.SZ,中电兴发,主板,002298
814,002299.SZ,圣农发展,主板,002299
815,002300.SZ,太阳电缆,主板,002300
816,002301.SZ,齐心集团,主板,002301
817,002302.SZ,西部建设,主板,002302
818,002303.SZ,美盈森,主板,002303
819,002304.SZ,洋河股份,主板,002304
820,002305.SZ,南国置业,主板,002305
821,002306.SZ,中科云网,主板,002306
822,002307.SZ,北新路桥,主板,002307
823,002308.SZ,威创股份,主板,002308
824,002309.SZ,ST中利,主板,002309
825,002310.SZ,东方园林,主板,002310
826,002311.SZ,海大集团,主板,002311
827,002312.SZ,川发龙蟒,主板,002312
828,002313.SZ,*ST日海,主板,002313
829,002314.SZ,南山控股,主板,002314
830,002315.SZ,焦点科技,主板,002315
831,002316.SZ,亚联发展,主板,002316
832,002317.SZ,众生药业,主板,002317
833,002318.SZ,久立特材,主板,002318
834,002319.SZ,乐通股份,主板,002319
835,002320.SZ,海峡股份,主板,002320
836,002321.SZ,华英农业,主板,002321
837,002322.SZ,理工能科,主板,002322
838,002323.SZ,雅博股份,主板,002323
839,002324.SZ,普利特,主板,002324
840,002325.SZ,洪涛股份,主板,002325
841,002326.SZ,永太科技,主板,002326
842,002327.SZ,富安娜,主板,002327
843,002328.SZ,新朋股份,主板,002328
844,002329.SZ,皇氏集团,主板,002329
845,002330.SZ,得利斯,主板,002330
846,002331.SZ,皖通科技,主板,002331
847,002332.SZ,仙琚制药,主板,002332
848,002333.SZ,罗普斯金,主板,002333
849,002334.SZ,英威腾,主板,002334
850,002335.SZ,科华数据,主板,002335
851,002336.SZ,人人乐,主板,002336
852,002337.SZ,赛象科技,主板,002337
853,002338.SZ,奥普光电,主板,002338
854,002339.SZ,积成电子,主板,002339
855,002340.SZ,格林美,主板,002340
856,002341.SZ,新纶新材,主板,002341
857,002342.SZ,巨力索具,主板,002342
858,002343.SZ,慈文传媒,主板,002343
859,002344.SZ,海宁皮城,主板,002344
860,002345.SZ,潮宏基,主板,002345
861,002346.SZ,柘中股份,主板,002346
862,002347.SZ,泰尔股份,主板,002347
863,002348.SZ,高乐股份,主板,002348
864,002349.SZ,精华制药,主板,002349
865,002350.SZ,北京科锐,主板,002350
866,002351.SZ,漫步者,主板,002351
867,002352.SZ,顺丰控股,主板,002352
868,002353.SZ,杰瑞股份,主板,002353
869,002354.SZ,天娱数科,主板,002354
870,002355.SZ,兴民智通,主板,002355
871,002356.SZ,赫美集团,主板,002356
872,002357.SZ,富临运业,主板,002357
873,002358.SZ,森源电气,主板,002358
874,002360.SZ,同德化工,主板,002360
875,002361.SZ,神剑股份,主板,002361
876,002362.SZ,汉王科技,主板,002362
877,002363.SZ,隆基机械,主板,002363
878,002364.SZ,中恒电气,主板,002364
879,002365.SZ,永安药业,主板,002365
880,002366.SZ,融发核电,主板,002366
881,002367.SZ,康力电梯,主板,002367
882,002368.SZ,太极股份,主板,002368
883,002369.SZ,卓翼科技,主板,002369
884,002370.SZ,亚太药业,主板,002370
885,002371.SZ,北方华创,主板,002371
886,002372.SZ,伟星新材,主板,002372
887,002373.SZ,千方科技,主板,002373
888,002374.SZ,中锐股份,主板,002374
889,002375.SZ,亚厦股份,主板,002375
890,002376.SZ,新北洋,主板,002376
891,002377.SZ,国创高新,主板,002377
892,002378.SZ,章源钨业,主板,002378
893,002379.SZ,宏创控股,主板,002379
894,002380.SZ,科远智慧,主板,002380
895,002381.SZ,双箭股份,主板,002381
896,002382.SZ,蓝帆医疗,主板,002382
897,002383.SZ,合众思壮,主板,002383
898,002384.SZ,东山精密,主板,002384
899,002385.SZ,大北农,主板,002385
900,002386.SZ,天原股份,主板,002386
901,002387.SZ,维信诺,主板,002387
902,002388.SZ,新亚制程,主板,002388
903,002389.SZ,航天彩虹,主板,002389
904,002390.SZ,信邦制药,主板,002390
905,002391.SZ,长青股份,主板,002391
906,002392.SZ,北京利尔,主板,002392
907,002393.SZ,力生制药,主板,002393
908,002394.SZ,联发股份,主板,002394
909,002395.SZ,双象股份,主板,002395
910,002396.SZ,星网锐捷,主板,002396
911,002397.SZ,梦洁股份,主板,002397
912,002398.SZ,垒知集团,主板,002398
913,002399.SZ,海普瑞,主板,002399
914,002400.SZ,省广集团,主板,002400
915,002401.SZ,中远海科,主板,002401
916,002402.SZ,和而泰,主板,002402
917,002403.SZ,爱仕达,主板,002403
918,002404.SZ,嘉欣丝绸,主板,002404
919,002405.SZ,四维图新,主板,002405
920,002406.SZ,远东传动,主板,002406
921,002407.SZ,多氟多,主板,002407
922,002408.SZ,齐翔腾达,主板,002408
923,002409.SZ,雅克科技,主板,002409
924,002410.SZ,广联达,主板,002410
925,002411.SZ,必康退,主板,002411
926,002412.SZ,汉森制药,主板,002412
927,002413.SZ,雷科防务,主板,002413
928,002414.SZ,高德红外,主板,002414
929,002415.SZ,海康威视,主板,002415
930,002416.SZ,爱施德,主板,002416
931,002417.SZ,深南退,主板,002417
932,002418.SZ,康盛股份,主板,002418
933,002419.SZ,天虹股份,主板,002419
934,002420.SZ,毅昌科技,主板,002420
935,002421.SZ,达实智能,主板,002421
936,002422.SZ,科伦药业,主板,002422
937,002423.SZ,中粮资本,主板,002423
938,002424.SZ,贵州百灵,主板,002424
939,002425.SZ,凯撒文化,主板,002425
940,002426.SZ,胜利精密,主板,002426
941,002427.SZ,尤夫股份,主板,002427
942,002428.SZ,云南锗业,主板,002428
943,002429.SZ,兆驰股份,主板,002429
944,002430.SZ,杭氧股份,主板,002430
945,002431.SZ,棕榈股份,主板,002431
946,002432.SZ,九安医疗,主板,002432
947,002433.SZ,*ST太安,主板,002433
948,002434.SZ,万里扬,主板,002434
949,002435.SZ,长江健康,主板,002435
950,002436.SZ,兴森科技,主板,002436
951,002437.SZ,誉衡药业,主板,002437
952,002438.SZ,江苏神通,主板,002438
953,002439.SZ,启明星辰,主板,002439
954,002440.SZ,闰土股份,主板,002440
955,002441.SZ,众业达,主板,002441
956,002442.SZ,龙星化工,主板,002442
957,002443.SZ,金洲管道,主板,002443
958,002444.SZ,巨星科技,主板,002444
959,002445.SZ,中南文化,主板,002445
960,002446.SZ,盛路通信,主板,002446
961,002448.SZ,中原内配,主板,002448
962,002449.SZ,国星光电,主板,002449
963,002451.SZ,摩恩电气,主板,002451
964,002452.SZ,长高电新,主板,002452
965,002453.SZ,华软科技,主板,002453
966,002454.SZ,松芝股份,主板,002454
967,002455.SZ,百川股份,主板,002455
968,002456.SZ,欧菲光,主板,002456
969,002457.SZ,青龙管业,主板,002457
970,002458.SZ,益生股份,主板,002458
971,002459.SZ,晶澳科技,主板,002459
972,002460.SZ,赣锋锂业,主板,002460
973,002461.SZ,珠江啤酒,主板,002461
974,002462.SZ,嘉事堂,主板,002462
975,002463.SZ,沪电股份,主板,002463
976,002465.SZ,海格通信,主板,002465
977,002466.SZ,天齐锂业,主板,002466
978,002467.SZ,二六三,主板,002467
979,002468.SZ,申通快递,主板,002468
980,002469.SZ,三维化学,主板,002469
981,002470.SZ,ST金正,主板,002470
982,002471.SZ,中超控股,主板,002471
983,002472.SZ,双环传动,主板,002472
984,002474.SZ,榕基软件,主板,002474
985,002475.SZ,立讯精密,主板,002475
986,002476.SZ,宝莫股份,主板,002476
987,002478.SZ,常宝股份,主板,002478
988,002479.SZ,富春环保,主板,002479
989,002480.SZ,新筑股份,主板,002480
990,002481.SZ,双塔食品,主板,002481
991,002482.SZ,*ST广田,主板,002482
992,002483.SZ,润邦股份,主板,002483
993,002484.SZ,江海股份,主板,002484
994,002485.SZ,*ST雪发,主板,002485
995,002486.SZ,嘉麟杰,主板,002486
996,002487.SZ,大金重工,主板,002487
997,002488.SZ,金固股份,主板,002488
998,002489.SZ,浙江永强,主板,002489
999,002490.SZ,山东墨龙,主板,002490
1000,002491.SZ,通鼎互联,主板,002491
1001,002492.SZ,恒基达鑫,主板,002492
1002,002493.SZ,荣盛石化,主板,002493
1003,002494.SZ,华斯股份,主板,002494
1004,002495.SZ,佳隆股份,主板,002495
1005,002496.SZ,辉丰股份,主板,002496
1006,002497.SZ,雅化集团,主板,002497
1007,002498.SZ,汉缆股份,主板,002498
1008,002500.SZ,山西证券,主板,002500
1009,002501.SZ,利源股份,主板,002501
1010,002502.SZ,ST鼎龙,主板,002502
1011,002503.SZ,*ST搜特,主板,002503
1012,002504.SZ,*ST弘高,主板,002504
1013,002505.SZ,鹏都农牧,主板,002505
1014,002506.SZ,协鑫集成,主板,002506
1015,002507.SZ,涪陵榨菜,主板,002507
1016,002508.SZ,老板电器,主板,002508
1017,002510.SZ,天汽模,主板,002510
1018,002511.SZ,中顺洁柔,主板,002511
1019,002512.SZ,达华智能,主板,002512
1020,002513.SZ,蓝丰生化,主板,002513
1021,002514.SZ,宝馨科技,主板,002514
1022,002515.SZ,金字火腿,主板,002515
1023,002516.SZ,旷达科技,主板,002516
1024,002517.SZ,恺英网络,主板,002517
1025,002518.SZ,科士达,主板,002518
1026,002519.SZ,银河电子,主板,002519
1027,002520.SZ,日发精机,主板,002520
1028,002521.SZ,齐峰新材,主板,002521
1029,002522.SZ,浙江众成,主板,002522
1030,002523.SZ,天桥起重,主板,002523
1031,002524.SZ,光正眼科,主板,002524
1032,002526.SZ,山东矿机,主板,002526
1033,002527.SZ,新时达,主板,002527
1034,002528.SZ,英飞拓,主板,002528
1035,002529.SZ,海源复材,主板,002529
1036,002530.SZ,金财互联,主板,002530
1037,002531.SZ,天顺风能,主板,002531
1038,002532.SZ,天山铝业,主板,002532
1039,002533.SZ,金杯电工,主板,002533
1040,002534.SZ,西子洁能,主板,002534
1041,002535.SZ,林州重机,主板,002535
1042,002536.SZ,飞龙股份,主板,002536
1043,002537.SZ,海联金汇,主板,002537
1044,002538.SZ,司尔特,主板,002538
1045,002539.SZ,云图控股,主板,002539
1046,002540.SZ,亚太科技,主板,002540
1047,002541.SZ,鸿路钢构,主板,002541
1048,002542.SZ,中化岩土,主板,002542
1049,002543.SZ,万和电气,主板,002543
1050,002544.SZ,普天科技,主板,002544
1051,002545.SZ,东方铁塔,主板,002545
1052,002546.SZ,新联电子,主板,002546
1053,002547.SZ,春兴精工,主板,002547
1054,002548.SZ,金新农,主板,002548
1055,002549.SZ,凯美特气,主板,002549
1056,002550.SZ,千红制药,主板,002550
1057,002551.SZ,尚荣医疗,主板,002551
1058,002552.SZ,宝鼎科技,主板,002552
1059,002553.SZ,南方精工,主板,002553
1060,002554.SZ,惠博普,主板,002554
1061,002555.SZ,三七互娱,主板,002555
1062,002556.SZ,辉隆股份,主板,002556
1063,002557.SZ,洽洽食品,主板,002557
1064,002558.SZ,巨人网络,主板,002558
1065,002559.SZ,亚威股份,主板,002559
1066,002560.SZ,通达股份,主板,002560
1067,002561.SZ,徐家汇,主板,002561
1068,002562.SZ,兄弟科技,主板,002562
1069,002563.SZ,森马服饰,主板,002563
1070,002564.SZ,天沃科技,主板,002564
1071,002565.SZ,顺灏股份,主板,002565
1072,002566.SZ,益盛药业,主板,002566
1073,002567.SZ,唐人神,主板,002567
1074,002568.SZ,百润股份,主板,002568
1075,002569.SZ,ST步森,主板,002569
1076,002570.SZ,贝因美,主板,002570
1077,002571.SZ,德力股份,主板,002571
1078,002572.SZ,索菲亚,主板,002572
1079,002573.SZ,清新环境,主板,002573
1080,002574.SZ,明牌珠宝,主板,002574
1081,002575.SZ,群兴玩具,主板,002575
1082,002576.SZ,通达动力,主板,002576
1083,002577.SZ,雷柏科技,主板,002577
1084,002578.SZ,闽发铝业,主板,002578
1085,002579.SZ,中京电子,主板,002579
1086,002580.SZ,圣阳股份,主板,002580
1087,002581.SZ,未名医药,主板,002581
1088,002582.SZ,好想你,主板,002582
1089,002583.SZ,海能达,主板,002583
1090,002584.SZ,西陇科学,主板,002584
1091,002585.SZ,双星新材,主板,002585
1092,002586.SZ,*ST围海,主板,002586
1093,002587.SZ,奥拓电子,主板,002587
1094,002588.SZ,史丹利,主板,002588
1095,002589.SZ,瑞康医药,主板,002589
1096,002590.SZ,万安科技,主板,002590
1097,002591.SZ,恒大高新,主板,002591
1098,002592.SZ,ST八菱,主板,002592
1099,002593.SZ,日上集团,主板,002593
1100,002594.SZ,比亚迪,主板,002594
1101,002595.SZ,豪迈科技,主板,002595
1102,002596.SZ,海南瑞泽,主板,002596
1103,002597.SZ,金禾实业,主板,002597
1104,002598.SZ,山东章鼓,主板,002598
1105,002599.SZ,盛通股份,主板,002599
1106,002600.SZ,领益智造,主板,002600
1107,002601.SZ,龙佰集团,主板,002601
1108,002602.SZ,世纪华通,主板,002602
1109,002603.SZ,以岭药业,主板,002603
1110,002605.SZ,姚记科技,主板,002605
1111,002606.SZ,大连电瓷,主板,002606
1112,002607.SZ,中公教育,主板,002607
